ControlSet,CacheEntryPosition,Path,LastModifiedTimeUTC,Executed,Duplicate,SourceFile
1,417,C:\WINDOWS\SysWOW64\config\systemprofile\Citrix\UpdaterBinaries\32d5ea27-01e8-49c5-b96f-0313b503c1c8\CitrixReceiverUpdater.exe,2021-05-03 01:00:04,NA,False,Live Registry
1,418,C:\Users\john\AppData\Local\Temp\0eibxlop.fqe\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-08-06 07:41:17,NA,False,Live Registry
1,419,C:\Users\john\AppData\Local\Temp\82565DA2-791B-405B-8743-50BD7CDE0E49\dismhost.exe,2021-07-22 07:50:27,NA,False,Live Registry
1,420,C:\WINDOWS\servicing\TrustedInstaller.exe,2021-07-22 07:50:27,NA,False,Live Registry
1,421,C:\WINDOWS\system32\devicecensus.exe,2021-07-22 07:50:17,NA,False,Live Registry
1,422,C:\WINDOWS\system32\rundll32.exe,2021-07-22 07:50:25,NA,False,Live Registry
1,423,C:\WINDOWS\System32\Upfc.exe,2019-12-07 09:08:33,NA,False,Live Registry
1,424,C:\WINDOWS\System32\sc.exe,2019-12-07 09:09:34,NA,False,Live Registry
1,425,C:\Program Files\WindowsApps\Microsoft.Office.OneNote_16001.14228.20150.0_x64__8wekyb3d8bbwe\Application,2021-07-30 11:12:59,NA,False,Live Registry
1,426,C:\Ruby30-x64\bin\rubyw.exe,2021-07-09 16:39:50,NA,False,Live Registry
1,427,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,2020-06-06 00:06:03,NA,False,Live Registry
1,428,C:\Users\john\Downloads\curl-7.78.0-win64-mingw\curl-7.78.0-win64-mingw\bin\curl.exe,2021-07-21 03:46:56,NA,False,Live Registry
1,429,C:\WINDOWS\system32\wbem\wmiprvse.exe,2021-07-22 07:50:12,NA,False,Live Registry
1,430,C:\Ruby30-x64\msys64\usr\bin\install.exe,2021-07-09 16:42:44,NA,False,Live Registry
1,431,C:\Ruby30-x64\msys64\mingw64\bin\..\lib\gcc\x86_64-w64-mingw32\10.3.0\..\..\..\..\x86_64-w64-mingw32\bin\ld.exe,2021-07-09 16:42:42,NA,False,Live Registry
1,432,C:\Ruby30-x64\msys64\mingw64\bin\..\lib\gcc\x86_64-w64-mingw32\10.3.0\collect2.exe,2021-07-09 16:42:40,NA,False,Live Registry
1,433,C:\Ruby30-x64\msys64\mingw64\bin\..\lib\gcc\x86_64-w64-mingw32\10.3.0\..\..\..\..\x86_64-w64-mingw32\bin\as.exe,2021-07-09 16:42:42,NA,False,Live Registry
1,434,C:\Ruby30-x64\msys64\mingw64\bin\..\lib\gcc\x86_64-w64-mingw32\10.3.0\cc1.exe,2021-07-09 16:42:40,NA,False,Live Registry
1,435,C:\Ruby30-x64\msys64\mingw64\bin\gcc.exe,2021-07-09 16:42:40,NA,False,Live Registry
1,436,C:\Ruby30-x64\msys64\usr\bin\echo.exe,2021-07-09 16:42:44,NA,False,Live Registry
1,437,C:\Ruby30-x64\msys64\usr\bin\rm.exe,2021-07-09 16:42:46,NA,False,Live Registry
1,438,C:\Ruby30-x64\msys64\usr\bin\make.exe,2021-07-09 16:42:44,NA,False,Live Registry
1,439,C:\WINDOWS\system32\cmd.exe,2021-07-22 07:50:10,NA,False,Live Registry
1,440,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,2021-07-22 07:51:12,NA,False,Live Registry
1,441,C:\WINDOWS\system32\DllHost.exe,2021-07-22 07:50:17,NA,False,Live Registry
1,442,C:\Ruby30-x64\msys64\usr\bin\gpgsm.exe,2021-07-09 16:42:44,NA,False,Live Registry
1,443,C:\Ruby30-x64\msys64\usr\bin\pacman.exe,2021-07-09 16:42:46,NA,False,Live Registry
1,444,C:\Ruby30-x64\msys64\usr\bin\clear.exe,2021-07-09 16:42:44,NA,False,Live Registry
1,445,C:\Ruby30-x64\msys64\usr\bin\trust.exe,2021-07-09 16:42:46,NA,False,Live Registry
1,446,C:\Ruby30-x64\msys64\usr\bin\p11-kit.exe,2021-07-09 16:42:46,NA,False,Live Registry
1,447,C:\Ruby30-x64\msys64\usr\bin\tzset.exe,2021-07-09 16:42:46,NA,False,Live Registry
1,448,C:\Ruby30-x64\msys64\usr\bin\which.exe,2021-07-09 16:42:46,NA,False,Live Registry
1,449,C:\Ruby30-x64\msys64\usr\bin\hostname.exe,2021-07-09 16:42:44,NA,False,Live Registry
1,450,C:\Ruby30-x64\msys64\usr\bin\gpg-connect-agent.exe,2021-07-09 16:42:44,NA,False,Live Registry
1,451,C:\Ruby30-x64\msys64\usr\bin\gpgconf.exe,2021-07-09 16:42:44,NA,False,Live Registry
1,452,C:\Ruby30-x64\msys64\usr\bin\dirmngr.exe,2021-07-09 16:42:44,NA,False,Live Registry
1,453,C:\Ruby30-x64\msys64\usr\bin\gettext.exe,2021-07-09 16:42:44,NA,False,Live Registry
1,454,C:\Ruby30-x64\msys64\usr\bin\gpg-agent.exe,2021-07-09 16:42:44,NA,False,Live Registry
1,455,\\?\C:\Ruby30-x64\msys64\usr\bin\cygwin-console-helper.exe,2021-07-09 16:42:44,NA,False,Live Registry
1,456,C:\Ruby30-x64\msys64\usr\bin\wc.exe,2021-07-09 16:42:46,NA,False,Live Registry
1,457,C:\Ruby30-x64\msys64\usr\bin\vercmp.exe,2021-07-09 16:42:46,NA,False,Live Registry
1,458,C:\Ruby30-x64\msys64\usr\bin\awk.exe,2021-07-09 16:42:44,NA,False,Live Registry
1,459,C:\Ruby30-x64\msys64\usr\bin\grep.exe,2021-07-09 16:42:44,NA,False,Live Registry
1,460,C:\Ruby30-x64\msys64\usr\bin\gpg.exe,2021-07-09 16:42:44,NA,False,Live Registry
1,461,C:\Ruby30-x64\msys64\usr\bin\touch.exe,2021-07-09 16:42:46,NA,False,Live Registry
1,462,C:\Ruby30-x64\msys64\usr\bin\tput.exe,2021-07-09 16:42:46,NA,False,Live Registry
1,463,C:\Ruby30-x64\msys64\usr\bin\bash.exe,2021-07-09 16:42:44,NA,False,Live Registry
1,464,C:\Ruby30-x64\msys64\usr\bin\env.exe,2021-07-09 16:42:44,NA,False,Live Registry
1,465,C:\Ruby30-x64\msys64\usr\bin\pacman-conf.exe,2021-07-09 16:42:46,NA,False,Live Registry
1,466,C:\Ruby30-x64\msys64\usr\bin\chmod.exe,2021-07-09 16:42:44,NA,False,Live Registry
1,467,C:\Ruby30-x64\msys64\usr\bin\cp.exe,2021-07-09 16:42:44,NA,False,Live Registry
1,468,C:\Ruby30-x64\msys64\usr\bin\expr.exe,2021-07-09 16:42:44,NA,False,Live Registry
1,469,C:\Ruby30-x64\msys64\usr\bin\id.exe,2021-07-09 16:42:44,NA,False,Live Registry
1,470,C:\Ruby30-x64\msys64\usr\bin\ln.exe,2021-07-09 16:42:44,NA,False,Live Registry
1,471,C:\Ruby30-x64\msys64\usr\bin\test.exe,2021-07-09 16:42:46,NA,False,Live Registry
1,472,C:\Ruby30-x64\msys64\usr\bin\mkdir.exe,2021-07-09 16:42:44,NA,False,Live Registry
1,473,C:\Ruby30-x64\msys64\usr\bin\cygpath.exe,2021-07-09 16:42:44,NA,False,Live Registry
1,474,C:\Ruby30-x64\msys64\usr\bin\sh.exe,2021-07-09 16:42:46,NA,False,Live Registry
1,475,C:\Ruby30-x64\msys64\usr\bin\locale.exe,2021-07-09 16:42:44,NA,False,Live Registry
1,476,C:\Ruby30-x64\bin\ruby.exe,2021-07-09 16:39:50,NA,False,Live Registry
1,477,C:\Ruby30-x64\bin\irb.cmd,2021-07-09 16:39:50,NA,False,Live Registry
1,478,C:\Ruby30-x64\unins000.exe,2021-08-05 21:47:30,NA,False,Live Registry
1,479,C:\Users\john\AppData\Local\Temp\is-GJU31.tmp\rubyinstaller-devkit-3.0.2-1-x64.tmp,2021-08-05 21:47:30,NA,False,Live Registry
1,480,C:\Users\john\Downloads\rubyinstaller-devkit-3.0.2-1-x64.exe,2021-08-05 21:47:21,NA,False,Live Registry
1,481,C:\Users\john\AppData\Local\Temp\ofstyivz.mrf\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-08-05 21:31:34,NA,False,Live Registry
1,482,C:\WINDOWS\sysWOW64\wbem\wmiprvse.exe,2021-07-22 07:50:30,NA,False,Live Registry
1,483,C:\Program Files\Dell\SARemediation\audit\TelemetryUtility.exe,2021-03-31 21:25:54,NA,False,Live Registry
1,484,C:\Program Files (x86)\CCleaner Browser\Application\92.0.11165.110\elevation_service.exe,2021-07-27 15:53:25,NA,False,Live Registry
1,485,C:\WINDOWS\system32\svchost.exe,2021-07-22 07:50:16,NA,False,Live Registry
1,486,C:\Program Files (x86)\CCleaner Browser\Update\Install\{36C9E24C-04FD-42F0-9AF1-375FE6675D65}\CR_32299.tmp\setup.exe,2021-08-05 17:01:05,NA,False,Live Registry
1,487,C:\Program Files (x86)\CCleaner Browser\Application\91.1.10935.167\Installer\setup.exe,2021-07-21 21:20:59,NA,False,Live Registry
1,488,C:\Program Files (x86)\CCleaner Browser\Update\Install\{36C9E24C-04FD-42F0-9AF1-375FE6675D65}\CCleanerBrowserInstallerIncremental-91.1.10935.167.exe,2021-08-05 17:01:02,NA,False,Live Registry
1,489,C:\WINDOWS\TEMP\invB648_tmp\Novatek\Rom_Check_Aux_Tool.exe,2021-05-24 07:32:41,NA,False,Live Registry
1,490,C:\WINDOWS\TEMP\invB648_tmp\Dell_OSRI\Dell_OSRI_CIC.exe,2021-05-24 07:32:40,NA,False,Live Registry
1,491,C:\WINDOWS\TEMP\invB648_tmp\Dell_DBUtilPackageInstaller\Dell_DBUtilPackageInstaller.exe,2021-06-25 04:10:02,NA,False,Live Registry
1,492,C:\WINDOWS\TEMP\invB648_tmp\Dell_ThermalCIC\Dell_ThermalPpkgInstaller.exe,2021-07-08 02:27:05,NA,False,Live Registry
1,493,C:\WINDOWS\TEMP\invB648_tmp\ExtensionINFINV\EXTDRVRInv.exe,2021-05-24 07:32:40,NA,False,Live Registry
1,494,C:\WINDOWS\TEMP\invB648_tmp\AppxInventory\APPXInventory.exe,2021-05-24 07:32:40,NA,False,Live Registry
1,495,C:\WINDOWS\TEMP\invB648_tmp\SoftCompInv\SOFTWARECOMPONENTInv.exe,2021-05-24 07:32:41,NA,False,Live Registry
1,496,C:\WINDOWS\TEMP\invB648_tmp\TBT_Dock_Firmware\GetDockVer32W.exe,2021-07-08 02:30:19,NA,False,Live Registry
1,497,C:\WINDOWS\TEMP\invB648_tmp\SalomonDock\SalomonDock.exe,2021-05-24 07:32:41,NA,False,Live Registry
1,498,C:\WINDOWS\TEMP\invB648_tmp\Thunderbolt_Reg\Executables\DRVUpdate.exe,2021-07-08 02:28:41,NA,False,Live Registry
1,499,C:\WINDOWS\TEMP\invB648_tmp\Thunderbolt_Reg\TB_Controller_new\..\ThunderboltRegModule.exe,2021-07-08 02:28:52,NA,False,Live Registry
1,500,C:\WINDOWS\TEMP\invB648_tmp\Thunderbolt_Reg\ASMedia_USB_Controller\..\ThunderboltRegModule.exe,2021-07-08 02:28:52,NA,False,Live Registry
1,501,C:\WINDOWS\TEMP\invB648_tmp\Thunderbolt_Reg\RLtek_USB_Driver_WOW\..\ThunderboltRegModule.exe,2021-07-08 02:28:52,NA,False,Live Registry
1,502,C:\WINDOWS\TEMP\invB648_tmp\Thunderbolt_Reg\RLtek_Ethernate\..\ThunderboltRegModule.exe,2021-07-08 02:28:52,NA,False,Live Registry
1,503,C:\WINDOWS\TEMP\invB648_tmp\Thunderbolt_Reg\RLtek_USB_Driver\..\ThunderboltRegModule.exe,2021-07-08 02:28:52,NA,False,Live Registry
1,504,C:\WINDOWS\TEMP\invB648_tmp\Thunderbolt_Reg\TB_Firmware\..\ThunderboltRegModule.exe,2021-07-08 02:28:52,NA,False,Live Registry
1,505,C:\WINDOWS\TEMP\invB648_tmp\Executables\Appupdate.exe,2021-07-08 02:28:43,NA,False,Live Registry
1,506,C:\WINDOWS\TEMP\invB648_tmp\Thunderbolt_Reg\ThunderboltZeroInv.exe,2021-07-08 02:28:58,NA,False,Live Registry
1,507,C:\WINDOWS\TEMP\invB648_tmp\Executables\PNPUpdate.exe,2021-07-08 02:28:45,NA,False,Live Registry
1,508,C:\WINDOWS\TEMP\invB648_tmp\SCSI_ODD\SCSIupdate.exe,2021-05-24 07:32:41,NA,False,Live Registry
1,509,C:\WINDOWS\TEMP\invB648_tmp\Executables\SSDUpdate.exe,2021-07-08 02:28:46,NA,False,Live Registry
1,510,C:\WINDOWS\TEMP\invB648_tmp\Executables\UsbUpdate.exe,2021-07-08 02:28:44,NA,False,Live Registry
1,511,C:\WINDOWS\TEMP\invB648_tmp\RegMSI\Reg-MSI_Inventory.exe,2021-05-24 07:32:41,NA,False,Live Registry
1,512,C:\WINDOWS\TEMP\invB648_tmp\OSINV\osinv.exe,2021-07-08 02:30:14,NA,False,Live Registry
1,513,C:\WINDOWS\TEMP\invB648_tmp\libsmbios\smbiosinfo.exe,2021-07-08 02:30:15,NA,False,Live Registry
1,514,C:\WINDOWS\TEMP\invB648_tmp\Executables\DRVUpdate.exe,2021-07-08 02:28:41,NA,False,Live Registry
1,515,C:\WINDOWS\TEMP\invB648_tmp\invcol.exe,2021-07-08 02:30:10,NA,False,Live Registry
1,516,00000009	07e5524e55f70000	000a00004a640000	8664	Microsoft.Windows.Photos	8wekyb3d8bbwe	,,NA,False,Live Registry
1,517,C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2021.21070.22007.0_x64__8wekyb3d8bbwe\Application,2021-08-05 12:49:01,NA,False,Live Registry
1,518,00000009	07e5524e55f70000	000a00004bc80000	8664	Microsoft.Windows.Photos	8wekyb3d8bbwe	,,NA,False,Live Registry
1,519,C:\Users\john\AppData\Local\Temp\04mtdoiu.szz\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-08-05 12:48:24,NA,False,Live Registry
1,520,C:\Users\john\AppData\Local\Temp\68A793EA-3FD6-4B32-9C29-88F49F8ADBFD\dismhost.exe,2021-07-22 07:50:27,NA,False,Live Registry
1,521,C:\WINDOWS\system32\forfiles.exe,2019-12-07 09:09:37,NA,False,Live Registry
1,522,C:\WINDOWS\system32\ARP.EXE,2019-12-07 09:09:34,NA,False,Live Registry
1,523,C:\Users\john\AppData\Local\Microsoft\OneDrive\21.139.0711.0001\FileCoAuth.exe,2021-08-05 10:57:59,NA,False,Live Registry
1,524,C:\Users\john\AppData\Local\Microsoft\OneDrive\21.139.0711.0001\FileSyncConfig.exe,2021-08-05 10:58:00,NA,False,Live Registry
1,525,C:\WINDOWS\system32\NETSTAT.EXE,2019-12-07 09:09:34,NA,False,Live Registry
1,526,C:\WINDOWS\system32\curl.exe,2019-12-07 09:09:34,NA,False,Live Registry
1,527,C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\ScriptedSandbox64.exe,2020-10-19 16:18:01,NA,False,Live Registry
1,528,C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\Remote Debugger\x64\msvsmon.exe,2020-10-19 16:18:04,NA,False,Live Registry
1,529,C:\Program Files (x86)\Microsoft Visual Studio\Shared\Common\DiagnosticsHub.Collection.Service\StandardCollector.Service.exe,2019-04-30 20:36:44,NA,False,Live Registry
1,530,C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x64\ServiceHub.DataWarehouseHost.exe,2020-10-19 16:16:12,NA,False,Live Registry
1,531,C:\Program Files (x86)\Google\Update\1.3.36.102\GoogleCrashHandler64.exe,2021-08-04 18:06:11,NA,False,Live Registry
1,532,C:\Program Files (x86)\Google\Update\1.3.36.102\GoogleCrashHandler.exe,2021-08-04 18:06:11,NA,False,Live Registry
1,533,C:\Program Files (x86)\Google\Update\1.3.36.102\GoogleUpdateComRegisterShell64.exe,2021-08-04 18:06:11,NA,False,Live Registry
1,534,C:\Program Files (x86)\Google\Temp\GUMB1A3.tmp\GoogleUpdate.exe,2021-08-04 18:06:11,NA,False,Live Registry
1,535,C:\Program Files (x86)\Google\Update\Install\{6AE8787D-8E99-44AF-A2AC-39914B32FB8A}\GoogleUpdateSetup.exe,2021-08-04 18:06:10,NA,False,Live Registry
1,536,C:\Users\john\AppData\Local\Temp\toish4zk.x1u\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-08-04 17:21:39,NA,False,Live Registry
1,537,C:\Program Files\WindowsApps\DolbyLaboratories.DolbyAccess_3.9.253.0_x64__rz1tebttyb220\Application,2021-08-04 16:44:13,NA,False,Live Registry
1,538,00000009	0003000900fd0000	000a000047ba0000	8664	DolbyLaboratories.DolbyAccess	rz1tebttyb220	,,NA,False,Live Registry
1,539,C:\Users\john\AppData\Local\Temp\gxez5exh.b34\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-08-04 16:44:05,NA,False,Live Registry
1,540,C:\Users\john\AppData\Local\Temp\9ADD4ECF-09BB-4978-BA8D-6AD4B620E31A\dismhost.exe,2021-07-22 07:50:27,NA,False,Live Registry
1,541,00000000	0001081600020000	000a00004a610000	8664	king.com.CandyCrushSaga	kgqvnymyfvs32	,,NA,False,Live Registry
1,542,C:\ProgramData\PCDr\7303\Drivers\DBUtil.Vulnerability.Cleanup.V3\Extract\DBUtilRemovalTool.exe,2021-07-22 14:05:12,NA,False,Live Registry
1,543,C:\WINDOWS\SysWOW64\config\systemprofile\Citrix\UpdaterBinaries\e38667d9-df6c-4ccf-bfe0-3100197a57b2\CitrixReceiverUpdater.exe,2021-05-03 01:00:04,NA,False,Live Registry
1,544,C:\Users\john\AppData\Local\Temp\pbcnqbhm.wqo\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-08-04 07:35:22,NA,False,Live Registry
1,545,C:\Program Files (x86)\Google\Update\Install\{F0F23783-868F-4E56-920F-252AF0CFEBE0}\CR_FCFFD.tmp\setup.exe,2021-08-04 07:25:09,NA,False,Live Registry
1,546,C:\Program Files (x86)\Google\Update\Install\{F0F23783-868F-4E56-920F-252AF0CFEBE0}\92.0.4515.131_92.0.4515.107_chrome_updater.exe,2021-08-04 07:25:08,NA,False,Live Registry
1,547,C:\Users\john\AppData\Local\Temp\tvjbq1nl.adb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-08-03 09:00:13,NA,False,Live Registry
1,548,C:\Users\john\AppData\Local\Temp\619D296B-D5A2-45C6-B45E-A434D30F543B\dismhost.exe,2021-07-22 07:50:27,NA,False,Live Registry
1,549,C:\Users\john\AppData\Local\Temp\jtkz5hph.zle\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-08-02 13:30:41,NA,False,Live Registry
1,550,C:\Users\john\Downloads\pestudio\pestudio\pestudio.exe,2021-07-16 12:21:32,NA,False,Live Registry
1,551,C:\Users\john\Downloads\die_win64_portable_3.03\die_win64_portable\die.exe,2021-07-11 21:32:57,NA,False,Live Registry
1,552,C:\Users\john\Downloads\die_win64_portable_3.03\die_win64_portable\diec.exe,2021-07-11 21:14:38,NA,False,Live Registry
1,553,C:\Users\john\AppData\Local\Temp\qoatu3an.32g\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-08-02 10:27:14,NA,False,Live Registry
1,554,C:\Users\john\source\repos\FirstProject\Debug\FirstProject.exe,2021-08-02 09:56:53,NA,False,Live Registry
1,555,C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\CommonExtensions\Platform\Debugger\VsDebugConsole.exe,2020-10-19 16:18:01,NA,False,Live Registry
1,556,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\92.0.902.62\msedgewebview2.exe,2021-07-29 06:54:49,NA,False,Live Registry
1,557,C:\Users\john\AppData\Roaming\Zoom\bin\Installer.exe,2021-08-02 06:20:32,NA,False,Live Registry
1,558,C:\Users\john\AppData\Roaming\Zoom\uninstall\Installer.exe,2021-08-02 06:20:32,NA,False,Live Registry
1,559,C:\Users\john\AppData\Roaming\Zoom\5.7.4.804\Installer.exe,2021-08-02 06:20:32,NA,False,Live Registry
1,560,C:\Users\john\AppData\Local\Temp\DEA1ACB4-207A-4F1F-8689-29D8E404F62B\dismhost.exe,2021-07-22 07:50:27,NA,False,Live Registry
1,561,00000009	0001524600960000	000a00004a640000	8664	Microsoft.YourPhone	8wekyb3d8bbwe	,,NA,False,Live Registry
1,562,C:\Program Files\WindowsApps\Microsoft.YourPhone_1.21062.150.0_x64__8wekyb3d8bbwe\Application,2021-08-02 05:55:50,NA,False,Live Registry
1,563,00000009	0001524600960000	000a000053350000	8664	Microsoft.YourPhone	8wekyb3d8bbwe	,,NA,False,Live Registry
1,564,C:\Program Files (x86)\Microsoft\EdgeUpdate\1.3.147.37\MicrosoftEdgeUpdateComRegisterShell64.exe,2021-08-02 05:50:54,NA,False,Live Registry
1,565,C:\Program Files (x86)\Microsoft\Temp\EUD309.tmp\MicrosoftEdgeUpdate.exe,2021-08-02 05:50:54,NA,False,Live Registry
1,566,C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{42397DD4-EA9B-43BF-90CD-2E0D84CC60F4}\MicrosoftEdgeUpdateSetup_X86_1.3.147.37.exe,2021-07-23 02:00:11,NA,False,Live Registry
1,567,C:\Users\john\AppData\Local\Temp\ve0pz54t.n53\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-08-01 20:15:48,NA,False,Live Registry
1,568,C:\Program Files (x86)\Google\Chrome\Application\92.0.4515.107\Installer\setup.exe,2021-07-27 07:19:07,NA,False,Live Registry
1,569,C:\WINDOWS\SysWOW64\config\systemprofile\Citrix\UpdaterBinaries\e6f0686e-43bd-4121-aa47-80a65dfe20d8\CitrixReceiverUpdater.exe,2021-05-03 01:00:04,NA,False,Live Registry
1,570,C:\Users\john\AppData\Local\exodus\app-21.6.5\Exodus.exe,2021-06-05 15:47:58,NA,False,Live Registry
1,571,C:\Users\john\AppData\Local\exodus\app-21.7.30\Exodus.exe,2021-08-01 14:07:29,NA,False,Live Registry
1,572,C:\Users\john\AppData\Local\exodus\app-21.7.30\Squirrel.exe,2021-08-01 14:07:31,NA,False,Live Registry
1,573,C:\Users\john\AppData\Local\exodus\Update.exe,2021-06-25 08:25:36,NA,False,Live Registry
1,574,00000009	0002000000010000	000a000047ba0000	8664	40885WilliamKent2015.MSIViewer	vv14yhe95nw30	,,NA,False,Live Registry
1,575,C:\Users\john\Desktop\Everything\Forensics_tools\Camel\powershell.exe,2021-07-01 07:48:42,NA,False,Live Registry
1,576,C:\Users\john\Desktop\Everything\Forensics_tools\Camel\unzip.exe,2021-07-01 07:50:16,NA,False,Live Registry
1,577,C:\Users\john\AppData\Local\Temp\CB707B7F-35E0-4CC0-893A-0EC57B6C54CB\dismhost.exe,2021-07-22 07:50:27,NA,False,Live Registry
1,578,C:\Users\john\AppData\Local\Temp\uvdn1zfn.hip\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-08-01 07:37:57,NA,False,Live Registry
1,579,C:\Program Files (x86)\Microsoft\Edge\Application\92.0.902.62\Installer\setup.exe,2021-07-31 10:14:37,NA,False,Live Registry
1,580,C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{85F20F5A-2AF6-495B-96C2-08427AB2EB49}\EDGEMITMP_DCA70.tmp\setup.exe,2021-07-31 21:27:34,NA,False,Live Registry
1,581,C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{85F20F5A-2AF6-495B-96C2-08427AB2EB49}\MicrosoftEdge_X64_92.0.902.62_92.0.902.55.exe,2021-07-31 10:14:36,NA,False,Live Registry
1,582,C:\Users\john\AppData\Local\Temp\rncygqio.q00\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-31 11:53:22,NA,False,Live Registry
1,583,C:\Users\john\AppData\Local\Temp\wpg4g44c.4ha\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-31 10:48:14,NA,False,Live Registry
1,584,C:\Users\john\AppData\Local\Temp\bp3mm3uc.3js\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-31 10:45:27,NA,False,Live Registry
1,585,C:\Users\john\AppData\Local\Temp\jl5ehwlj.j4l\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-31 10:42:11,NA,False,Live Registry
1,586,C:\Users\john\AppData\Local\Temp\umpgguq4.2xz\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-31 10:39:52,NA,False,Live Registry
1,587,C:\Users\john\AppData\Local\Temp\tewiu50t.4tl\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-31 10:38:09,NA,False,Live Registry
1,588,C:\Users\john\AppData\Local\Temp\0kx2tgfl.yue\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-31 10:36:07,NA,False,Live Registry
1,589,C:\Users\john\AppData\Local\Temp\23g4xus0.xxz\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-31 10:33:52,NA,False,Live Registry
1,590,C:\Users\john\AppData\Local\Temp\rbathl0l.hsz\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-31 10:31:36,NA,False,Live Registry
1,591,C:\Users\john\AppData\Local\Temp\5wldsfif.njn\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-31 10:28:11,NA,False,Live Registry
1,592,C:\Users\john\AppData\Local\Temp\9DF73CB8-557C-435B-95C7-3E4EB1E213FF\dismhost.exe,2021-07-22 07:50:27,NA,False,Live Registry
1,593,C:\Users\john\AppData\Local\Temp\2lr0bdwe.b4i\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-31 10:25:44,NA,False,Live Registry
1,594,C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{EBE97BA7-EC95-4979-9B57-70DFF13159AC}\EDGEMITMP_E83DF.tmp\setup.exe,2021-07-31 10:14:37,NA,False,Live Registry
1,595,C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{EBE97BA7-EC95-4979-9B57-70DFF13159AC}\MicrosoftEdge_X64_92.0.902.62_92.0.902.55.exe,2021-07-31 10:14:36,NA,False,Live Registry
1,596,C:\Program Files\Common Files\Microsoft Shared\ClickToRun\Updates\16.0.14228.20204\OfficeClickToRun.exe,2021-07-21 19:35:36,NA,False,Live Registry
1,597,C:\WINDOWS\SysWOW64\config\systemprofile\Citrix\UpdaterBinaries\f6bfe485-7e47-4e28-ae8b-0136bbf0987b\CitrixReceiverUpdater.exe,2021-05-03 01:00:04,NA,False,Live Registry
1,598,C:\Program Files\WindowsApps\DellInc.DellSupportAssistforPCs_3.10.4.0_x64__htrsf667h5kn2\Application,2021-07-30 12:18:00,NA,False,Live Registry
1,599,C:\Users\john\AppData\Local\Temp\531mqn0n.22f\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,2021-07-30 12:22:17,NA,False,Live Registry
1,600,00000009	0003000a00040000	000a000047ba0000	8664	DellInc.DellSupportAssistforPCs	htrsf667h5kn2	,,NA,False,Live Registry
